timestamp_ms,x,y,z,activity
3218,-0.009368417171421317,0.009068890091723646,-0.005421954738104854,LYING_DOWN
3246,0.007665186997558473,-0.004109867800512732,0.006083165497392829,LYING_DOWN
3272,-0.013167063552725417,0.016503498747679,0.010754266662407965,LYING_DOWN
3297,0.002808589957699993,-0.00779358206286469,-0.017461463865195984,LYING_DOWN
3321,-0.02116050422113084,-0.011717760305803031,0.0035351659513053403,LYING_DOWN
3341,0.007376307697705191,-0.00015476628683550067,0.018964218684004473,LYING_DOWN
3367,0.0008042109931089529,-0.012608627836389216,-0.000894879060510787,LYING_DOWN
3390,0.011769793625923477,-0.001091508082827458,-0.00037746409168558246,LYING_DOWN
3425,0.020726166104393463,-0.0001532653864552929,0.0001377273824329411,LYING_DOWN
3447,-0.006516838228023259,-0.005295022118035738,0.0048705305043866744,LYING_DOWN
3466,0.00048066699337285883,0.001127287926902717,-0.024847527683958426,LYING_DOWN
3499,-0.012620859672031432,-0.01204353892966031,0.004459924750564759,LYING_DOWN
3519,-0.0042673613519845065,-0.022010064750583615,-0.0038856294946787175,LYING_DOWN
3543,0.0009603382734199369,0.008520819073419625,0.006178846412232811,LYING_DOWN
3566,0.0007113628255976916,0.009597313557268936,-0.006140004756295883,LYING_DOWN
3594,0.008257937643077988,0.008905096359373052,-0.0009417319786329804,LYING_DOWN
3618,0.005348820388088685,-0.003607386573537598,0.0033045426430701676,LYING_DOWN
3644,0.010176945770368359,0.0049381764644071445,0.009830118908882407,LYING_DOWN
3667,-0.006540930615198441,-0.0028627255573586093,-0.0016254954188709351,LYING_DOWN
3694,0.0017757253841709385,0.012179040088670696,0.003651781491908528,LYING_DOWN
3719,-0.01015394714932938,-0.011212504324416797,-0.010173135933508754,LYING_DOWN
3742,-0.0014237378815939944,0.003302352138325917,-0.0007622144271417662,LYING_DOWN
3758,-0.02720553031799791,-0.004138466256283542,0.003665829260137849,LYING_DOWN
3791,-0.0007824766767133594,0.0074502708988675405,0.019024234368317672,LYING_DOWN
3816,0.0007774393237234816,0.001164744273788268,-0.008543690853340252,LYING_DOWN
3843,-0.004393124203709277,-0.01711801752243744,0.0012924795394044677,LYING_DOWN
3865,-0.0038177165066940627,-0.0027131089742313858,-0.005228510707136873,LYING_DOWN
3889,-0.016904348900046422,-0.009214011894422927,0.005809831089210651,LYING_DOWN
3912,-0.0063062728616735154,0.004970953009646814,-0.008148252158831163,LYING_DOWN
3937,-0.005779089063159047,0.008930126552768576,0.008255881762578498,LYING_DOWN
3958,0.0024257215440876114,-0.011382963899967036,-0.010648469105334965,LYING_DOWN
3986,0.004790180957476934,0.004659975769546672,0.016710371551181907,LYING_DOWN
4015,-0.004239855682178855,-0.00953238765638842,0.0007127124332547561,LYING_DOWN
4042,-0.001226661743625555,-0.004502232660908756,-0.0023748225033355923,LYING_DOWN
4069,0.003756275244093312,0.0020270524315524193,0.0009871694399958887,LYING_DOWN
4095,-0.00876004207427398,0.01244280231785651,0.0026727367643158495,LYING_DOWN
4113,0.010357578984665008,0.005077389960136727,0.003635391034490244,LYING_DOWN
4137,0.020625314858230114,0.006863627560195836,0.010491016865892681,LYING_DOWN
4160,0.003996274857666784,-0.004316965771732409,0.0005325373462495795,LYING_DOWN
4187,-0.004643016895108367,-0.0009632265707703684,-0.006198486712739444,LYING_DOWN
4208,0.0023815107926078937,0.0065810134579783845,-0.01383049589565317,LYING_DOWN
4234,0.011879724520523707,0.002083229662012464,-0.005034154737284309,LYING_DOWN
4262,0.012910329127930994,0.002058277451456973,-0.009772595134558094,LYING_DOWN
4289,-0.013269314484942585,0.0044166047795478,0.009397205826519308,LYING_DOWN
4308,0.0034327947029895904,0.016822605615434257,-0.011229435558718328,LYING_DOWN
4332,-0.007102969633008875,0.014003211352246723,-0.0048709618742715,LYING_DOWN
4362,-0.0042403719809583195,0.014536012979460894,0.0025565366976899647,LYING_DOWN
4384,0.0028954729753531156,0.004365071785400917,0.014747633553324667,LYING_DOWN
4410,0.005532343674233196,-0.007056919031844866,-0.015523825860886279,LYING_DOWN
4438,-0.002625261438623623,-0.010999766197796903,-0.001250168057882887,LYING_DOWN
4460,-0.008324631900133075,0.0020072207759716494,0.009481592185432037,LYING_DOWN
4482,-0.00182451517539281,-0.009196640419951425,-0.01596614496315301,LYING_DOWN
4513,-0.010142224423283957,-0.018569838485950778,0.00718979860540361,LYING_DOWN
4533,0.017588447786669993,-0.0024121497538298693,-0.02161387896570237,LYING_DOWN
4560,-0.015417421326310073,0.022545379989663744,-0.0009721018442357689,LYING_DOWN
4580,0.006142991031541637,0.0007379459157236515,-0.00954193040298821,LYING_DOWN
4615,0.0012620650088792837,0.002072941290695295,-0.004372250746444233,LYING_DOWN
4633,0.00023802772801923857,-1.3942805590558911e-05,0.003485413223135592,LYING_DOWN
4667,-0.010297055138361651,0.002209706668558769,0.015207685318413353,LYING_DOWN
4685,-0.004758613566694695,-0.012458485433565147,-0.008211180641550598,LYING_DOWN
4709,-0.003244859031422423,0.003265362952465759,0.016091277192427443,LYING_DOWN
4728,-0.005256993062774771,0.008497508807254093,0.016716460976984922,LYING_DOWN
4755,-0.0023108265688284646,0.0032408438096303968,-0.014546811431410034,LYING_DOWN
4786,0.001206082729868376,0.0035810294282045247,0.0006140297105357521,LYING_DOWN
4815,-0.004337156047731782,0.0010075051240584806,0.00591762631479055,LYING_DOWN
4834,0.004484730282415203,0.007812131509928136,0.01506079613720115,LYING_DOWN
4862,0.007367425952097169,-0.010501707340368783,0.007271358304288833,LYING_DOWN
4892,-0.005285140907299081,-0.01880854231072771,-0.003936614705597964,LYING_DOWN
4915,0.007398127751521435,-0.004146671452213394,-0.004643610469439312,LYING_DOWN
4937,0.000641400858848682,0.00044764611214819395,0.007362204879186921,LYING_DOWN
4967,-0.005523218119496253,0.006697002106865969,-0.007529820204913301,LYING_DOWN
4989,0.00472976608106742,-0.006664721064937528,0.0027623724990505057,LYING_DOWN
5014,0.01115102260586767,0.0023573143391395456,0.0005665527099090815,LYING_DOWN
5044,-0.003141547043866317,0.0002465385953109808,-0.00808996844824104,LYING_DOWN
5060,-0.018165735419696485,0.007786642698493312,0.02308274074661451,LYING_DOWN
5101,0.00777490180653012,-0.003932192351537967,0.0016980409534589874,LYING_DOWN
5123,0.009966147489601172,0.006811088710750376,0.021509009404367327,LYING_DOWN
5141,-0.011063165903692686,0.007965248352606093,0.010937927101568766,LYING_DOWN
5170,-0.001322169157682416,-0.002065910547127543,0.010595368552949631,LYING_DOWN
5194,0.004609987496318739,-0.0008383164042560576,-0.006162017727256488,LYING_DOWN
5222,-0.02361780681237581,-0.0038809252187772887,-0.005379766261633021,LYING_DOWN
5246,0.007759267626646783,-0.006356971171586742,0.0008883617373251817,LYING_DOWN
5268,0.007185408086349736,-0.005595738471359728,-0.0011426297388021378,LYING_DOWN
5294,0.008066999747194364,-0.009984704196975898,-0.011962986361407508,LYING_DOWN
5320,0.014846345357149213,0.007683661544017426,0.022411480874891757,LYING_DOWN
5346,-0.010535158828823008,0.004594670028924437,0.02368209515527499,LYING_DOWN
5367,0.009385057989865163,-0.0006362184613187832,0.006094772378830355,LYING_DOWN
5390,0.022607400723760076,0.0016402559347396995,0.001852926884111042,LYING_DOWN
5411,-0.022572420978646472,0.000955591136435341,-0.002565968881490921,LYING_DOWN
5440,-0.0038039989580790196,0.01530478231346631,-0.010259244553636557,LYING_DOWN
5464,0.00690597982842323,0.009217512221823577,0.004234867636457862,LYING_DOWN
5487,-0.007303006751961187,-0.00266645218169469,-0.0002622833747956822,LYING_DOWN
5502,-0.018383363488712987,0.007342883578973093,0.005938241206849489,LYING_DOWN
5531,0.0029951783886522677,-0.015557140773342946,0.009687247543507213,LYING_DOWN
5556,0.001545896156804256,-0.004274371546553769,0.021559082936449387,LYING_DOWN
5584,-0.007402167452930034,-0.007006004016592462,-0.00025466007658474856,LYING_DOWN
5608,0.0022678835249250445,0.003698658609957976,0.0023690491357978277,LYING_DOWN
5632,0.008967493856723612,-0.004855860886718333,-0.002457049365605288,LYING_DOWN
5656,0.009850125248803165,-0.007198580163947243,0.003431445708961228,LYING_DOWN
5684,0.004011588018447026,-0.006636636829297868,-0.01001957035426951,LYING_DOWN
5701,-0.012559884681608695,-0.013560296944864615,0.016211871033595622,LYING_DOWN
5731,-0.003290618901212396,-0.012461071962770473,0.005344897820712434,LYING_DOWN
5751,-0.02298992992878855,-0.009139930512083484,-0.012845743566057308,LYING_DOWN
5782,-0.010872845949044337,0.004048568216933197,0.00017264867922045336,LYING_DOWN
5806,0.0013908095928925088,0.0030069942173327232,0.011975280737254122,LYING_DOWN
5833,0.00521837583255336,0.007757574867117631,0.0066524069871911565,LYING_DOWN
5859,-0.0005137891630525791,0.01679904941701762,-0.005966570231104744,LYING_DOWN
5884,-0.000408557130685459,0.009314759984334932,0.0064333802625354385,LYING_DOWN
5911,-0.019858337714258698,-0.01738443715467644,0.0034182596298395524,LYING_DOWN
5926,-0.013122838170948555,-0.005708466221874942,-0.005957356652282731,LYING_DOWN
5955,-0.011823072684617436,0.0152195452966311,0.003442454997156936,LYING_DOWN
5976,-0.00624865582045819,0.0019603405973692254,-0.011504225848511945,LYING_DOWN
6011,-0.0063002169670489105,0.004089954837213134,-0.0037963082219787466,LYING_DOWN
6032,0.021486321617186502,0.0024998329506881124,-0.01246939644631923,LYING_DOWN
6054,0.009724753168035612,-0.01311695749435803,0.00949998680705429,LYING_DOWN
6083,-0.01061445599003676,0.00441453048950194,0.0103431963478445,LYING_DOWN
6106,-0.00705681447372707,-0.0011067129276377953,-0.004381789813339317,LYING_DOWN
6132,-0.00586153542408614,-0.009331332544054502,0.001800945582630907,LYING_DOWN
6152,-0.0062531886515980375,0.003987091625065134,0.014665928002427091,LYING_DOWN
6182,-0.005624564175392035,0.017100504679672862,-0.015532821978478613,LYING_DOWN
6200,-0.02084633193301052,-0.0014715093914492597,-0.0005773501013085402,LYING_DOWN
6226,0.011289254286628466,-0.012189119487387847,0.005502066860566608,LYING_DOWN
6242,0.006376830081838273,-0.0009090143294342382,0.005801379103352835,LYING_DOWN
6273,0.005981845310989276,-0.008494565323939747,-0.004646690941659176,LYING_DOWN
6294,0.0006209722817925291,-0.02337620717892861,-0.019675594111921508,LYING_DOWN
6324,0.004206001928484801,-0.00451751117267321,-0.007087324837061026,LYING_DOWN
6344,-0.004053018908825941,0.003986562569029868,0.010166216621028287,LYING_DOWN
6367,-0.020233321984326973,-0.00907747068907111,-0.006114177577304995,LYING_DOWN
6399,0.0007775247654054157,-0.0007260896325937133,0.001906014386460031,LYING_DOWN
6425,-0.00019483729557385237,-0.0011380533787512185,-0.001868951417413689,LYING_DOWN
6446,-0.01366572530890979,-0.004292938811991374,0.008968410248374682,LYING_DOWN
6469,-0.022945232107142867,-0.003744601290573374,-0.006691478304388629,LYING_DOWN
6498,0.010922232346075951,-0.0029803919205568085,0.003227230891801907,LYING_DOWN
6529,-0.010713081435779757,-0.0025656086519079547,0.0022626897842169735,LYING_DOWN
6545,-0.0025488237591913443,-0.0012005309660892947,-0.010572064168529577,LYING_DOWN
6565,-0.007472113056065092,0.00511276297826102,0.003122509421085872,LYING_DOWN
6597,0.01637344489745776,-0.00468562165991671,0.009637073081430888,LYING_DOWN
6616,-0.015443693984578755,-0.008003566116660574,0.0037010827598147372,LYING_DOWN
6641,0.010054056707550692,0.00489937483437293,-0.006943585010308292,LYING_DOWN
6672,-0.025882891917348997,-0.006453735741210165,-0.00631150400603044,LYING_DOWN
6698,0.008721981887614787,0.020910507269431916,-0.013380250155145488,LYING_DOWN
6724,-0.0054924384610940315,-0.0023365601041105883,-0.011451980206179884,LYING_DOWN
6746,-0.023122465700603313,0.019431447682500946,-0.02086694620983392,LYING_DOWN
6774,4.52090006833106e-05,0.0025887252937726456,0.0032203133274673786,LYING_DOWN
6799,-0.0012750057851254675,0.003104526285714103,-9.310301299944808e-06,LYING_DOWN
6829,-0.0167317816731161,0.00888391883959932,-0.0005718006262694563,LYING_DOWN
6848,0.0030104142263288488,0.00426368018185001,0.024742051732638624,LYING_DOWN
6872,-0.0008559511250014481,-0.0011532047277884728,0.00033788932103129553,LYING_DOWN
6902,0.004258892937133978,-0.00322590694054848,0.007418387348314969,LYING_DOWN
6924,-0.014610024919282396,-0.008846183974622456,-0.013190887543831045,LYING_DOWN
6946,-0.008110651284916974,-0.009199595810378916,-0.0037718860041176263,LYING_DOWN
6972,-0.010286965628631493,0.008372649911941352,-0.0066050543182152865,LYING_DOWN
6993,0.0006463690376336468,-0.02346569653218203,0.0013314326918862026,LYING_DOWN
7017,-0.005893968575428003,0.01677963428137391,-0.01109410642671204,LYING_DOWN
7038,-0.010651891377665132,0.00917001909898213,-0.007153133001861096,LYING_DOWN
7064,0.013270052980604158,-0.0029559744253756727,-0.007207468907154195,LYING_DOWN
7098,-0.005916821885860116,0.016952324915884533,0.0021963486098818073,LYING_DOWN
7120,0.010419006398036824,0.018335915149700854,-0.012993964594724003,LYING_DOWN
7146,0.0078027446165482295,0.010916938151283776,0.001352902556467776,LYING_DOWN
7171,-0.007802028205974745,-0.023509354732287772,0.004611267213924294,LYING_DOWN
7200,-0.01904881504627187,-0.019536057375947047,0.000827340555267559,LYING_DOWN
7226,0.0014499418472931542,0.006335136931560637,0.011454481215138325,LYING_DOWN
7247,0.006240839260052062,-0.011682174068469844,0.0005448749280214519,LYING_DOWN
7269,0.011213459159313403,0.0038559834714939644,0.0017221476130530587,LYING_DOWN
7297,0.0033526222793893506,-0.004136344630657518,0.002066665395033244,LYING_DOWN
7324,0.0038076994422373625,0.0036760384967146897,0.008760802626382999,LYING_DOWN
7353,-0.006911074366640179,-0.0033289700044315724,0.004386075155159498,LYING_DOWN
7376,-0.007836935876381037,-0.00014012710023649197,0.00022796848109971654,LYING_DOWN
7403,0.031773009869099506,-0.016735797174659412,0.006771795249078072,LYING_DOWN
7420,0.010932957784601762,-0.0006746451467251314,-0.007959578211929545,LYING_DOWN
7451,-0.013918607398006879,-0.008912484211379383,0.007961381432524204,LYING_DOWN
7484,0.002507255125749085,0.009897121734928203,-0.012034074598351922,LYING_DOWN
7504,0.0040756375574640714,-0.0068995391314138725,0.01304111332283797,LYING_DOWN
7526,-0.018532744754963734,0.0040622688305133325,-0.006179742610759618,LYING_DOWN
7553,-0.003413686120813437,0.005331528022748573,-0.0024853090111486608,LYING_DOWN
7580,0.005160328172892261,-0.0018434235080400994,-0.0026016939404247003,LYING_DOWN
7604,0.016208088537781114,-0.008504713995101722,0.004927979207467041,LYING_DOWN
7633,0.01579653571674321,0.0009417913651504244,-0.019158219343650397,LYING_DOWN
7648,-0.004057739574300385,-0.001747438268706448,-0.004745855570368336,LYING_DOWN
7680,-0.0037037131456919,0.007117121987197053,0.0062555738941425946,LYING_DOWN
7703,-0.005156126003722375,-0.009545620905380177,0.0033474949420425814,LYING_DOWN
7728,0.0018053577315680414,-0.011898748843821779,-0.011812500200574307,LYING_DOWN
7753,0.008170209194865599,0.00628707581218376,0.01217879260855978,LYING_DOWN
7777,-0.01094414556711215,0.001862607277131678,0.018495984018148063,LYING_DOWN
7804,-0.002251887409760677,0.011037356848929692,-0.008803664050816474,LYING_DOWN
7822,-0.006386475941838575,0.012690399873433138,-0.004425087191684304,LYING_DOWN
7850,-0.008254267783315587,-0.018694571393517555,-0.012339967810223349,LYING_DOWN
7874,-0.005627983029520213,0.001883479808808278,-0.00647896559424175,LYING_DOWN
7901,0.017983173598147023,0.0008873734238551183,-0.002304710304298099,LYING_DOWN
7924,0.017120048710429315,0.00014059501277569408,0.02079832486269131,LYING_DOWN
7947,0.014345431206787267,0.008535171656479594,-0.013372573325658433,LYING_DOWN
7977,-0.01718820469426775,0.018345870318325852,0.018304744277648558,LYING_DOWN
8001,0.002659047409137455,-0.0024222374227502105,-0.0005034786158031847,LYING_DOWN
8027,0.023758738566471226,-0.0019294618646752432,-0.003907757261560592,LYING_DOWN
8053,0.0037692215346126945,0.005759000706048326,-0.005030181595320026,LYING_DOWN
8076,-0.007602100480023522,0.006687652292170094,0.005863486901441013,LYING_DOWN
8105,0.005588935173893325,-0.00187484747519759,-0.003978386157318846,LYING_DOWN
8125,-0.00302842085890994,0.007785052486575456,-0.002323990743550985,LYING_DOWN
8145,-0.004477839203604962,0.012654830779962966,-0.0019961654957039838,LYING_DOWN
8176,0.0021619807514104586,-0.005856962960022559,0.00019985204627947763,LYING_DOWN
8204,0.004390103796686065,0.011641599707983378,0.0024435945411720584,LYING_DOWN
8230,-0.002152166816455276,-0.008312080772821738,-0.0031219691104383313,LYING_DOWN
8254,-0.0006132324161725719,0.011838100532124059,-0.008137866078330364,LYING_DOWN
8275,-0.010740771894982388,-0.009476849763397199,0.006133523811331999,LYING_DOWN
8307,-0.0008700782878149641,-0.009053884519703329,0.0010938892670995803,LYING_DOWN
8322,0.006789310548107458,-0.014159622314691585,0.00011095817677597738,LYING_DOWN
8345,0.0005272969234973006,-0.003863737916763201,-0.019686027848358288,LYING_DOWN
8377,-0.0021751778822579324,-0.0013060375313026817,-0.0010252205394608203,LYING_DOWN
8396,-0.01498196886449471,-0.002297916698636566,-0.007923642451640721,LYING_DOWN
8429,0.010977745120295632,-0.004522194078918657,-0.010689409685494922,LYING_DOWN
8448,-0.012142798229623953,-0.0033339146407879495,-0.005102060080543826,LYING_DOWN
